src_account,dst_account,cluster_id,edge_type
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_7b1c9c03d120,acct_ea20ced268ad,4,chain
acct_fdd471b41759,acct_7b1c9c03d120,4,chain
acct_e8d75709239e,acct_7b1c9c03d120,4,chain
acct_fdd471b41759,acct_5ab9e94acfb0,4,chain
acct_fb68bfa7fc0f,acct_e8d75709239e,4,chain
acct_caff76f8fece,acct_fdd471b41759,4,chain
acct_f546d77eb2b4,acct_fdd471b41759,4,chain
acct_f546d77eb2b4,acct_fb68bfa7fc0f,4,chain
acct_565ef8bec790,acct_7b1c9c03d120,4,inbound
acct_e0dd74ecd919,acct_fb68bfa7fc0f,4,inbound
acct_e17caf752151,acct_15d58b1765e9,4,inbound
acct_c77753b6a96d,acct_fb68bfa7fc0f,4,inbound
acct_8cc49e2c4446,acct_caff76f8fece,4,inbound
acct_d452fde0aa1b,acct_5ab9e94acfb0,4,inbound
acct_5d2a471f208b,acct_f546d77eb2b4,4,inbound
acct_5bdcba753acf,acct_e8d75709239e,4,inbound
acct_4a60570d3e68,acct_fb68bfa7fc0f,4,inbound
acct_d94031e735bc,acct_fb68bfa7fc0f,4,inbound
acct_ef3f41d81f72,acct_7b1c9c03d120,4,inbound
acct_ce1d7af3b6a5,acct_15d58b1765e9,4,inbound
acct_adad186cb165,acct_ea20ced268ad,4,inbound
acct_926d0656576e,acct_e8d75709239e,4,inbound
acct_0b17ce4931a6,acct_7b1c9c03d120,4,inbound
acct_928345b58e44,acct_f546d77eb2b4,4,inbound
acct_9fa023713ff3,acct_5ab9e94acfb0,4,inbound
acct_bd1ccb0109d8,acct_f546d77eb2b4,4,inbound
acct_4dbd0a2ce9f7,acct_f546d77eb2b4,4,inbound
acct_c1fb503fece4,acct_f546d77eb2b4,4,inbound
acct_bece72a16e70,acct_ea20ced268ad,4,inbound
acct_c77753b6a96d,acct_e8d75709239e,4,inbound
acct_798ef1b24c25,acct_5ab9e94acfb0,4,inbound
acct_a36d5572ab10,acct_e8d75709239e,4,inbound
acct_23fed52aa082,acct_f546d77eb2b4,4,inbound
acct_b0e1020766a5,acct_f546d77eb2b4,4,inbound
acct_504623e7ebd8,acct_e8d75709239e,4,inbound
acct_6c3eae6eeb81,acct_fb68bfa7fc0f,4,inbound
acct_5c3bc14c3c93,acct_1b71223c5e6c,4,inbound
acct_637821efe7da,acct_caff76f8fece,4,inbound
acct_7eb9d0d1e61e,acct_caff76f8fece,4,inbound
acct_7065c26a5975,acct_15d58b1765e9,4,inbound
acct_c1578f598060,acct_caff76f8fece,4,inbound
acct_9e92172d37a6,acct_ea20ced268ad,4,inbound
acct_6d6388b7e946,acct_e8d75709239e,4,inbound
acct_8ee51fe65701,acct_ea20ced268ad,4,inbound
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_5ab9e94acfb0,acct_caff76f8fece,4,fanin
acct_ea20ced268ad,acct_caff76f8fece,4,fanin
acct_1b71223c5e6c,acct_caff76f8fece,4,fanin
acct_1b71223c5e6c,acct_caff76f8fece,4,fanin
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_ea20ced268ad,acct_caff76f8fece,4,fanin
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_ea20ced268ad,acct_caff76f8fece,4,fanin
acct_f546d77eb2b4,acct_caff76f8fece,4,fanin
acct_f546d77eb2b4,acct_caff76f8fece,4,fanin
acct_f546d77eb2b4,acct_caff76f8fece,4,fanin
acct_f546d77eb2b4,acct_caff76f8fece,4,fanin
acct_fb68bfa7fc0f,acct_caff76f8fece,4,fanin
acct_1b71223c5e6c,acct_caff76f8fece,4,fanin
acct_f546d77eb2b4,acct_caff76f8fece,4,fanin
acct_5ab9e94acfb0,acct_caff76f8fece,4,fanin
acct_ea20ced268ad,acct_caff76f8fece,4,fanin
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_c27dc8487d09,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_8307428f5e40,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_438771e943fe,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_b0e39d5027d1,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_74c21f7236c8,4,fanout
acct_caff76f8fece,acct_1f181c16a012,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_fb68bfa7fc0f,acct_7b1c9c03d120,4,chain
acct_15d58b1765e9,acct_7b1c9c03d120,4,chain
acct_1b71223c5e6c,acct_ea20ced268ad,4,chain
acct_fdd471b41759,acct_caff76f8fece,4,chain
acct_caff76f8fece,acct_e8d75709239e,4,chain
acct_ea20ced268ad,acct_fdd471b41759,4,chain
acct_2859f891d7fa,acct_0787c922930b,5,inbound
acct_5757d3e370fc,acct_fb6916c8dfaf,5,inbound
acct_c08643fefb36,acct_12ff5d87fb40,5,inbound
acct_0bcad00b64a5,acct_4fa84fb5fb14,5,inbound
acct_d81f962af563,acct_36441d33739a,5,inbound
acct_fc1b7515a9b5,acct_0814d70e33bf,5,inbound
acct_bbb1fd4d88ff,acct_0814d70e33bf,5,inbound
acct_27eade695017,acct_78a2edd12297,5,inbound
acct_4caf4efbfcee,acct_f1977b54bc13,5,inbound
acct_15a4b46b919f,acct_042d23a33973,5,inbound
acct_8307428f5e40,acct_f1977b54bc13,5,inbound
acct_2a246f064eae,acct_36441d33739a,5,inbound
acct_47911ccb1f78,acct_0787c922930b,5,inbound
acct_811b08ca51b6,acct_12ff5d87fb40,5,inbound
acct_3e0833f7f327,acct_fb6916c8dfaf,5,inbound
acct_9b22e7955902,acct_b906438a5fec,5,inbound
acct_ca8e192c032c,acct_36441d33739a,5,inbound
acct_88a836777618,acct_36441d33739a,5,inbound
acct_bff17330cb6f,acct_36441d33739a,5,inbound
acct_166188469744,acct_f1977b54bc13,5,inbound
acct_642613ff4103,acct_042d23a33973,5,inbound
acct_ce542261705a,acct_4fa84fb5fb14,5,inbound
acct_5e7542572542,acct_46a7ddf874bb,5,inbound
acct_7f2d8ba46e21,acct_0814d70e33bf,5,inbound
acct_0b17ce4931a6,acct_0787c922930b,5,inbound
acct_7e4d5ca950fb,acct_b8237fc2d155,5,inbound
acct_43c24320eb93,acct_f1977b54bc13,5,inbound
acct_e3c5b75d06c7,acct_4fa84fb5fb14,5,inbound
acct_bf06030a31f6,acct_61c3c42cb54b,5,inbound
acct_c379db945513,acct_4fa84fb5fb14,5,inbound
acct_d6c4102b8589,acct_0787c922930b,5,inbound
acct_c77e413615d3,acct_b906438a5fec,5,inbound
acct_baa5ab78ae1e,acct_f1977b54bc13,5,inbound
acct_91dee2468185,acct_fb6916c8dfaf,5,inbound
acct_433615ab2102,acct_61c3c42cb54b,5,inbound
acct_dcf8e8fed088,acct_78a2edd12297,5,inbound
acct_643f1fbc4dae,acct_042d23a33973,5,inbound
acct_febbc7ba1a14,acct_61c3c42cb54b,5,inbound
acct_3d572bef5338,acct_0787c922930b,5,inbound
acct_036ca33eb919,acct_36441d33739a,5,inbound
acct_9b4028fd527f,acct_12ff5d87fb40,5,inbound
acct_fb6916c8dfaf,acct_b906438a5fec,5,fanin
acct_46a7ddf874bb,acct_b906438a5fec,5,fanin
acct_0814d70e33bf,acct_b906438a5fec,5,fanin
acct_042d23a33973,acct_0787c922930b,5,fanin
acct_36441d33739a,acct_0787c922930b,5,fanin
acct_46a7ddf874bb,acct_0787c922930b,5,fanin
acct_fb6916c8dfaf,acct_0787c922930b,5,fanin
acct_4fa84fb5fb14,acct_b906438a5fec,5,fanin
acct_36441d33739a,acct_0787c922930b,5,fanin
acct_36441d33739a,acct_0787c922930b,5,fanin
acct_b8237fc2d155,acct_0787c922930b,5,fanin
acct_f1977b54bc13,acct_b906438a5fec,5,fanin
acct_b8237fc2d155,acct_b906438a5fec,5,fanin
acct_78a2edd12297,acct_b906438a5fec,5,fanin
acct_4fa84fb5fb14,acct_0787c922930b,5,fanin
acct_042d23a33973,acct_0787c922930b,5,fanin
acct_78a2edd12297,acct_0787c922930b,5,fanin
acct_12ff5d87fb40,acct_b906438a5fec,5,fanin
acct_042d23a33973,acct_0787c922930b,5,fanin
acct_36441d33739a,acct_0787c922930b,5,fanin
acct_78a2edd12297,acct_0787c922930b,5,fanin
acct_4fa84fb5fb14,acct_0787c922930b,5,fanin
acct_042d23a33973,acct_b906438a5fec,5,fanin
acct_36441d33739a,acct_b906438a5fec,5,fanin
acct_042d23a33973,acct_0787c922930b,5,fanin
acct_61c3c42cb54b,acct_b906438a5fec,5,fanin
acct_f1977b54bc13,acct_0787c922930b,5,fanin
acct_0814d70e33bf,acct_0787c922930b,5,fanin
acct_fb6916c8dfaf,acct_b906438a5fec,5,fanin
acct_61c3c42cb54b,acct_b906438a5fec,5,fanin
acct_46a7ddf874bb,acct_b906438a5fec,5,fanin
acct_042d23a33973,acct_0787c922930b,5,fanin
acct_0787c922930b,acct_6852bd27927d,5,fanout
acct_b906438a5fec,acct_bb6ab33b68cd,5,fanout
acct_0787c922930b,acct_292ba5378be5,5,fanout
acct_0787c922930b,acct_aca1964d78b4,5,fanout
acct_b906438a5fec,acct_1f378f11a172,5,fanout
acct_0787c922930b,acct_bb6ab33b68cd,5,fanout
acct_b906438a5fec,acct_bb6ab33b68cd,5,fanout
acct_0787c922930b,acct_bb6ab33b68cd,5,fanout
acct_b906438a5fec,acct_9a9ec4794948,5,fanout
acct_0787c922930b,acct_bb6ab33b68cd,5,fanout
acct_0787c922930b,acct_bb6ab33b68cd,5,fanout
acct_b906438a5fec,acct_bb6ab33b68cd,5,fanout
acct_b906438a5fec,acct_bb6ab33b68cd,5,fanout
acct_b906438a5fec,acct_292ba5378be5,5,fanout
acct_0787c922930b,acct_76922acc8c72,5,fanout
acct_b906438a5fec,acct_64e9f240481b,5,fanout
acct_b906438a5fec,acct_bb6ab33b68cd,5,fanout
acct_b906438a5fec,acct_bb6ab33b68cd,5,fanout
acct_0787c922930b,acct_bb6ab33b68cd,5,fanout
acct_0787c922930b,acct_bb6ab33b68cd,5,fanout
acct_0787c922930b,acct_9b4028fd527f,5,fanout
acct_0787c922930b,acct_76d0609bda54,5,fanout
acct_0787c922930b,acct_292ba5378be5,5,fanout
acct_bb6ab33b68cd,acct_0814d70e33bf,5,chain
acct_f1977b54bc13,acct_042d23a33973,5,chain
acct_78a2edd12297,acct_b906438a5fec,5,chain
acct_61c3c42cb54b,acct_292ba5378be5,5,chain
acct_0787c922930b,acct_36441d33739a,5,chain
acct_46a7ddf874bb,acct_fb6916c8dfaf,5,chain
acct_61c3c42cb54b,acct_78a2edd12297,5,chain
acct_4fa84fb5fb14,acct_bb6ab33b68cd,5,chain
acct_12ff5d87fb40,acct_61c3c42cb54b,5,chain
acct_292ba5378be5,acct_78a2edd12297,5,chain
acct_b906438a5fec,acct_36441d33739a,5,chain
acct_3ecfa9bb1734,acct_0814d70e33bf,5,inbound
acct_d82c7ba4b185,acct_fb6916c8dfaf,5,inbound
acct_bc7aa87ba1ba,acct_36441d33739a,5,inbound
acct_78d7ecd381ad,acct_61c3c42cb54b,5,inbound
acct_7cd49771385d,acct_042d23a33973,5,inbound
acct_7ac97231ad87,acct_042d23a33973,5,inbound
acct_452a21b4f66c,acct_46a7ddf874bb,5,inbound
acct_739b5059fe60,acct_61c3c42cb54b,5,inbound
acct_725d96ee9d0e,acct_46a7ddf874bb,5,inbound
acct_c117f048422d,acct_0787c922930b,5,inbound
acct_b3d14f19c54b,acct_0787c922930b,5,inbound
acct_b266653880a5,acct_78a2edd12297,5,inbound
acct_609e4dd446e6,acct_46a7ddf874bb,5,inbound
acct_a677be27a4e3,acct_46a7ddf874bb,5,inbound
acct_ffbfe8f54ade,acct_78a2edd12297,5,inbound
acct_d4301d59a0b9,acct_042d23a33973,5,inbound
acct_61713eefc44f,acct_61c3c42cb54b,5,inbound
acct_4526c093b6ef,acct_b906438a5fec,5,inbound
acct_85a7f3ec9b5a,acct_12ff5d87fb40,5,inbound
acct_d54d3fbdd9a2,acct_b906438a5fec,5,inbound
acct_a2cdee732604,acct_12ff5d87fb40,5,inbound
acct_2b53e5d78f0f,acct_36441d33739a,5,inbound
acct_f2798a7c9b76,acct_fb6916c8dfaf,5,inbound
acct_931cb72963ae,acct_78a2edd12297,5,inbound
acct_5e7542572542,acct_042d23a33973,5,inbound
acct_6cbe530f2b40,acct_0814d70e33bf,5,inbound
acct_5451f231abba,acct_78a2edd12297,5,inbound
acct_5893e98577f3,acct_0814d70e33bf,5,inbound
acct_bece72a16e70,acct_b8237fc2d155,5,inbound
acct_b7e4bf67683a,acct_fb6916c8dfaf,5,inbound
acct_3fcca43cf70f,acct_f1977b54bc13,5,inbound
acct_ce0e56d90b92,acct_46a7ddf874bb,5,inbound
acct_589a8b39bca3,acct_4fa84fb5fb14,5,inbound
acct_6dee735cb84a,acct_0787c922930b,5,inbound
acct_235cc24f15ae,acct_36441d33739a,5,inbound
acct_91e86038a734,acct_042d23a33973,5,inbound
acct_1d021841346a,acct_46a7ddf874bb,5,inbound
acct_675ad9c995f4,acct_042d23a33973,5,inbound
acct_f1977b54bc13,acct_b906438a5fec,5,fanin
acct_78a2edd12297,acct_0787c922930b,5,fanin
acct_4fa84fb5fb14,acct_b906438a5fec,5,fanin
acct_12ff5d87fb40,acct_b906438a5fec,5,fanin
acct_61c3c42cb54b,acct_0787c922930b,5,fanin
acct_fb6916c8dfaf,acct_b906438a5fec,5,fanin
acct_78a2edd12297,acct_b906438a5fec,5,fanin
acct_0814d70e33bf,acct_b906438a5fec,5,fanin
acct_12ff5d87fb40,acct_b906438a5fec,5,fanin
acct_b8237fc2d155,acct_0787c922930b,5,fanin
acct_0814d70e33bf,acct_0787c922930b,5,fanin
acct_78a2edd12297,acct_b906438a5fec,5,fanin
acct_4fa84fb5fb14,acct_0787c922930b,5,fanin
acct_fb6916c8dfaf,acct_0787c922930b,5,fanin
acct_b8237fc2d155,acct_0787c922930b,5,fanin
acct_fb6916c8dfaf,acct_0787c922930b,5,fanin
acct_0814d70e33bf,acct_0787c922930b,5,fanin
acct_042d23a33973,acct_0787c922930b,5,fanin
acct_0814d70e33bf,acct_b906438a5fec,5,fanin
acct_f1977b54bc13,acct_b906438a5fec,5,fanin
acct_12ff5d87fb40,acct_0787c922930b,5,fanin
acct_f1977b54bc13,acct_0787c922930b,5,fanin
acct_46a7ddf874bb,acct_0787c922930b,5,fanin
acct_0814d70e33bf,acct_0787c922930b,5,fanin
acct_36441d33739a,acct_b906438a5fec,5,fanin
acct_78a2edd12297,acct_b906438a5fec,5,fanin
acct_12ff5d87fb40,acct_0787c922930b,5,fanin
acct_46a7ddf874bb,acct_b906438a5fec,5,fanin
acct_042d23a33973,acct_0787c922930b,5,fanin
acct_b8237fc2d155,acct_0787c922930b,5,fanin
acct_46a7ddf874bb,acct_b906438a5fec,5,fanin
acct_b8237fc2d155,acct_b906438a5fec,5,fanin
acct_36441d33739a,acct_b906438a5fec,5,fanin
acct_0787c922930b,acct_bb6ab33b68cd,5,fanout
acct_0787c922930b,acct_bb6ab33b68cd,5,fanout
acct_b906438a5fec,acct_54c03f4c0fef,5,fanout
acct_b906438a5fec,acct_292ba5378be5,5,fanout
acct_0787c922930b,acct_ffab71394a80,5,fanout
acct_b906438a5fec,acct_292ba5378be5,5,fanout
acct_b906438a5fec,acct_e189ff9a9a9f,5,fanout
acct_0787c922930b,acct_7a7837f7e703,5,fanout
acct_0787c922930b,acct_bb6ab33b68cd,5,fanout
acct_b906438a5fec,acct_292ba5378be5,5,fanout
acct_292ba5378be5,acct_61c3c42cb54b,5,chain
acct_b906438a5fec,acct_4fa84fb5fb14,5,chain
acct_0787c922930b,acct_78a2edd12297,5,chain
acct_b8237fc2d155,acct_f1977b54bc13,5,chain
acct_12ff5d87fb40,acct_0814d70e33bf,5,chain
acct_b8237fc2d155,acct_042d23a33973,5,chain
acct_042d23a33973,acct_4fa84fb5fb14,5,chain
acct_f1977b54bc13,acct_b906438a5fec,5,chain
acct_b906438a5fec,acct_46a7ddf874bb,5,chain
acct_0787c922930b,acct_12ff5d87fb40,5,chain
acct_12ff5d87fb40,acct_78a2edd12297,5,chain
acct_9fa023713ff3,acct_fb6916c8dfaf,5,inbound
acct_64e9f240481b,acct_0814d70e33bf,5,inbound
acct_e0a9d4d886c3,acct_042d23a33973,5,inbound
acct_35ce564056fb,acct_12ff5d87fb40,5,inbound
acct_d160517f2ae3,acct_78a2edd12297,5,inbound
acct_aa6b076b1847,acct_042d23a33973,5,inbound
acct_5e0d69105b1f,acct_4fa84fb5fb14,5,inbound
acct_d1893e022e07,acct_78a2edd12297,5,inbound
acct_fa8e2e62fe19,acct_12ff5d87fb40,5,inbound
acct_ce9eb481a2a9,acct_46a7ddf874bb,5,inbound
acct_7dab7a02367a,acct_78a2edd12297,5,inbound
acct_e33ccdd4458c,acct_4fa84fb5fb14,5,inbound
acct_69f1927014e8,acct_fb6916c8dfaf,5,inbound
acct_794731060181,acct_b906438a5fec,5,inbound
acct_3b2891fd1d9f,acct_12ff5d87fb40,5,inbound
acct_12ae6770cb94,acct_12ff5d87fb40,5,inbound
acct_8b625b57c28a,acct_b906438a5fec,5,inbound
acct_b5732df8a656,acct_4fa84fb5fb14,5,inbound
acct_01d7558b894d,acct_4fa84fb5fb14,5,inbound
acct_46d26c90e5cf,acct_61c3c42cb54b,5,inbound
acct_1669728dd7d8,acct_61c3c42cb54b,5,inbound
acct_28ef27c73d6c,acct_61c3c42cb54b,5,inbound
acct_8fc32d1ec831,acct_36441d33739a,5,inbound
acct_c5c1e17cf28c,acct_0787c922930b,5,inbound
acct_5bdcba753acf,acct_b8237fc2d155,5,inbound
acct_a78cffe88056,acct_0787c922930b,5,inbound
acct_2001057ef2ba,acct_042d23a33973,5,inbound
acct_6b9f5016c98a,acct_b906438a5fec,5,inbound
acct_1d718ebf11ed,acct_4fa84fb5fb14,5,inbound
acct_4c60d55a5afb,acct_b8237fc2d155,5,inbound
acct_2b86b2a0971b,acct_fb6916c8dfaf,5,inbound
acct_2b80a9a88c92,acct_46a7ddf874bb,5,inbound
acct_523e9bc2c0ef,acct_042d23a33973,5,inbound
acct_effa559dac8e,acct_36441d33739a,5,inbound
acct_36441d33739a,acct_b906438a5fec,5,fanin
acct_f1977b54bc13,acct_b906438a5fec,5,fanin
acct_0814d70e33bf,acct_0787c922930b,5,fanin
acct_0814d70e33bf,acct_0787c922930b,5,fanin
acct_46a7ddf874bb,acct_b906438a5fec,5,fanin
acct_b8237fc2d155,acct_0787c922930b,5,fanin
acct_61c3c42cb54b,acct_0787c922930b,5,fanin
acct_042d23a33973,acct_0787c922930b,5,fanin
acct_36441d33739a,acct_0787c922930b,5,fanin
acct_36441d33739a,acct_0787c922930b,5,fanin
acct_78a2edd12297,acct_0787c922930b,5,fanin
acct_46a7ddf874bb,acct_b906438a5fec,5,fanin
acct_61c3c42cb54b,acct_0787c922930b,5,fanin
acct_12ff5d87fb40,acct_b906438a5fec,5,fanin
acct_78a2edd12297,acct_0787c922930b,5,fanin
acct_46a7ddf874bb,acct_0787c922930b,5,fanin
acct_36441d33739a,acct_0787c922930b,5,fanin
acct_f1977b54bc13,acct_b906438a5fec,5,fanin
acct_b8237fc2d155,acct_0787c922930b,5,fanin
acct_78a2edd12297,acct_0787c922930b,5,fanin
acct_36441d33739a,acct_b906438a5fec,5,fanin
acct_0814d70e33bf,acct_b906438a5fec,5,fanin
acct_78a2edd12297,acct_b906438a5fec,5,fanin
acct_46a7ddf874bb,acct_b906438a5fec,5,fanin
acct_042d23a33973,acct_0787c922930b,5,fanin
acct_61c3c42cb54b,acct_b906438a5fec,5,fanin
acct_fb6916c8dfaf,acct_b906438a5fec,5,fanin
acct_36441d33739a,acct_0787c922930b,5,fanin
acct_b906438a5fec,acct_292ba5378be5,5,fanout
acct_b906438a5fec,acct_bb6ab33b68cd,5,fanout
acct_0787c922930b,acct_292ba5378be5,5,fanout
acct_0787c922930b,acct_292ba5378be5,5,fanout
acct_0787c922930b,acct_6a514e167f80,5,fanout
acct_0787c922930b,acct_bb6ab33b68cd,5,fanout
acct_0787c922930b,acct_292ba5378be5,5,fanout
acct_0787c922930b,acct_292ba5378be5,5,fanout
acct_b906438a5fec,acct_bb6ab33b68cd,5,fanout
acct_0787c922930b,acct_bb6ab33b68cd,5,fanout
acct_0787c922930b,acct_041a623506b7,5,fanout
acct_b906438a5fec,acct_bb6ab33b68cd,5,fanout
acct_b906438a5fec,acct_bb6ab33b68cd,5,fanout
acct_0787c922930b,acct_9cfab8c17836,5,fanout
acct_0787c922930b,acct_376dae1b9515,5,fanout
acct_b906438a5fec,acct_3ad54ed5f216,5,fanout
acct_b906438a5fec,acct_ca8e192c032c,5,fanout
acct_b906438a5fec,acct_bb6ab33b68cd,5,fanout
acct_0787c922930b,acct_bb6ab33b68cd,5,fanout
acct_b906438a5fec,acct_581702e0a468,5,fanout
acct_b906438a5fec,acct_bb6ab33b68cd,5,fanout
acct_0787c922930b,acct_fb6916c8dfaf,5,chain
acct_bb6ab33b68cd,acct_0787c922930b,5,chain
acct_0814d70e33bf,acct_61c3c42cb54b,5,chain
acct_042d23a33973,acct_12ff5d87fb40,5,chain
acct_b8237fc2d155,acct_042d23a33973,5,chain
acct_b8237fc2d155,acct_292ba5378be5,5,chain
acct_b8237fc2d155,acct_fb6916c8dfaf,5,chain
acct_9b2bf5089e78,acct_f1977b54bc13,5,inbound
acct_e34fa5274c30,acct_b906438a5fec,5,inbound
acct_038a6c2791db,acct_12ff5d87fb40,5,inbound
acct_3b6d8e3ed1bd,acct_46a7ddf874bb,5,inbound
acct_efba4eb26e09,acct_0787c922930b,5,inbound
acct_e518a3dec585,acct_61c3c42cb54b,5,inbound
acct_bc4c422f8e3a,acct_36441d33739a,5,inbound
acct_4e6e46797fe9,acct_0787c922930b,5,inbound
acct_dd5dfd3837a6,acct_4fa84fb5fb14,5,inbound
acct_4a60570d3e68,acct_61c3c42cb54b,5,inbound
acct_db8ee65ad7dc,acct_0787c922930b,5,inbound
acct_9415bd65f227,acct_46a7ddf874bb,5,inbound
acct_9b283b0dbb76,acct_12ff5d87fb40,5,inbound
acct_cc30bf729c1b,acct_0787c922930b,5,inbound
acct_5fabfe7d62c6,acct_4fa84fb5fb14,5,inbound
acct_83477ed166bb,acct_12ff5d87fb40,5,inbound
acct_22eb554d846e,acct_b8237fc2d155,5,inbound
acct_caebe3ffc671,acct_b8237fc2d155,5,inbound
acct_a968e18e7e9b,acct_61c3c42cb54b,5,inbound
acct_46d26c90e5cf,acct_4fa84fb5fb14,5,inbound
acct_eb60ac4c2a90,acct_042d23a33973,5,inbound
acct_3def8e69b1b0,acct_fb6916c8dfaf,5,inbound
acct_ae15714b0287,acct_78a2edd12297,5,inbound
acct_ae3ca6599207,acct_f1977b54bc13,5,inbound
acct_241bd48cd629,acct_61c3c42cb54b,5,inbound
acct_28b692fba55c,acct_61c3c42cb54b,5,inbound
acct_e3c5b75d06c7,acct_12ff5d87fb40,5,inbound
acct_e288d639c057,acct_0787c922930b,5,inbound
acct_ce0e56d90b92,acct_78a2edd12297,5,inbound
acct_104bcee344b1,acct_78a2edd12297,5,inbound
acct_4c406e31b453,acct_fb6916c8dfaf,5,inbound
acct_7fc7fcf96094,acct_78a2edd12297,5,inbound
acct_f1977b54bc13,acct_b906438a5fec,5,fanin
acct_042d23a33973,acct_b906438a5fec,5,fanin
acct_4fa84fb5fb14,acct_b906438a5fec,5,fanin
acct_12ff5d87fb40,acct_b906438a5fec,5,fanin
acct_46a7ddf874bb,acct_b906438a5fec,5,fanin
acct_042d23a33973,acct_b906438a5fec,5,fanin
acct_61c3c42cb54b,acct_b906438a5fec,5,fanin
acct_b8237fc2d155,acct_0787c922930b,5,fanin
acct_46a7ddf874bb,acct_b906438a5fec,5,fanin
acct_12ff5d87fb40,acct_b906438a5fec,5,fanin
acct_4fa84fb5fb14,acct_b906438a5fec,5,fanin
acct_46a7ddf874bb,acct_0787c922930b,5,fanin
acct_78a2edd12297,acct_0787c922930b,5,fanin
acct_0814d70e33bf,acct_b906438a5fec,5,fanin
acct_042d23a33973,acct_0787c922930b,5,fanin
acct_46a7ddf874bb,acct_b906438a5fec,5,fanin
acct_78a2edd12297,acct_0787c922930b,5,fanin
acct_0814d70e33bf,acct_0787c922930b,5,fanin
acct_f1977b54bc13,acct_b906438a5fec,5,fanin
acct_36441d33739a,acct_0787c922930b,5,fanin
acct_4fa84fb5fb14,acct_b906438a5fec,5,fanin
acct_0787c922930b,acct_bb6ab33b68cd,5,fanout
acct_b906438a5fec,acct_bb6ab33b68cd,5,fanout
acct_0787c922930b,acct_bb6ab33b68cd,5,fanout
acct_b906438a5fec,acct_bb6ab33b68cd,5,fanout
acct_0787c922930b,acct_292ba5378be5,5,fanout
acct_0787c922930b,acct_292ba5378be5,5,fanout
acct_b906438a5fec,acct_bb6ab33b68cd,5,fanout
acct_b906438a5fec,acct_bb6ab33b68cd,5,fanout
acct_b906438a5fec,acct_292ba5378be5,5,fanout
acct_b906438a5fec,acct_292ba5378be5,5,fanout
acct_0787c922930b,acct_bb6ab33b68cd,5,fanout
acct_78a2edd12297,acct_bb6ab33b68cd,5,chain
acct_bb6ab33b68cd,acct_78a2edd12297,5,chain
acct_0787c922930b,acct_36441d33739a,5,chain
acct_292ba5378be5,acct_042d23a33973,5,chain
acct_e36d8056786c,acct_96048bfde935,6,inbound
acct_4e5b2ec3d78f,acct_beefd5d6b76a,6,inbound
acct_bf55bc3ed278,acct_47adbf3d71fb,6,inbound
acct_f3a324b4c18f,acct_68f2a90b597b,6,inbound
acct_499067e9e259,acct_a1ad66c618e6,6,inbound
acct_e0dd74ecd919,acct_a1ad66c618e6,6,inbound
acct_4a3588ee6084,acct_8a2028299472,6,inbound
acct_e76006f576ff,acct_96048bfde935,6,inbound
acct_5eb99af167e2,acct_250fe658149f,6,inbound
